CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,Prior_Rating_Ordinal,outlook,prioroutlook
0.056261657972039525,-1.0632302913256848,1.4642495309128414,0.12164618327584614,0.12405851550260279,0.20658175460937817,0.24059876366258573,1.8654201950518603,1.211368092441091,-0.1997386244355711,0.29263695354443736,0.41898248329956395,0.6771451787369094,1.992148558675773,0.5052177464133102,0.29197411121370387,1.9021396862327535,-0.023733188379346234,1.5143057948824137,0.12173465809724342,-0.016709056358547237,0.262808057313935,-0.011530346861077909,1.3579726014936253,1.7973022096468663,2.4391782736701213,2.0281380293837583,-1.9883510379523248,-1.9483903412152594,-1.9897454478162397,10.33927240665664,0.8491376795512867,-0.43310624766682615,0.011014743021287207,0.24884212029638705,-1.9975378955777665,-0.6877602544715082,2.5073862314169006,2.867332089411617,-2.5763710374363797,0.39988501372981494,-0.13003249818787366,2.904884972960475,0.21961946032976426,-0.4447657739476579,-0.3082977351088425,-1.9617719014640138,-2.298215800081891,-0.04818810856326489,0.5549951515959984,1.1540345735248863,-0.6464009406531488,-0.009969266955315926,-0.006010752433131656,1.2842345329180864,-0.11375468428401186,0.24042025945619744,-0.1055942423673475,-0.1532911546711192,0.016075706592809113,-0.10138393120240627,-0.04687373414727391,1.7022146099926319,-0.4767950734231221,-0.22059034761505333,0.2792752427677833,0.8281645851905357,1.122952768881046,-1.1559508121281845,10.0,Positive,Stable
0.026530847220155276,-0.2231271527108366,-0.8851174489910616,-0.03952011063876468,-0.03971606433847882,-0.14960724060129554,-0.20876315601048737,-0.2376734627976628,-0.1703460317843197,-0.21600920284561856,0.5179381077918158,0.6582647020404473,0.8708931955185394,-0.2589061876490302,0.849692529920011,0.3201166289228671,2.169659372154914,0.2018466301027752,1.2728094710205693,0.27516355294033645,-0.003932217581679432,0.30217608122487627,0.013205072537891403,0.051852433471220864,0.7826498041009956,0.14422628226255593,-0.12595247748495603,0.19699647007453708,-0.008106384998816581,0.17419659993405046,-0.012923155982578318,-0.006463212746745566,-0.33413080361074393,0.5421739118994273,-0.004053679607709688,0.44767190773655857,-0.3657035260330797,-0.497375846540683,-0.7960538557776375,1.2582955487894403,2.546280134040023,1.129728822291007,-0.33749778860864893,0.11400729076776793,-0.6322939245849164,-0.12831211360170944,-0.2714246895433088,0.008985025116530019,-0.03176491821852819,-0.06058513275060994,-0.06382348871931738,-0.1174594046327629,0.3384897199277507,1.0687743480636507,0.02536747235554483,-0.10311527060954727,0.13276970599863872,-0.09345045731779032,0.030140358185845897,-0.17937893480144337,-0.08599025356198842,-0.04713322045364549,-0.41874494894812614,-0.4767950734231221,-0.22059034761505333,0.42273500937580705,-0.24852543441046776,-0.3445965270714764,-0.7567550134217037,4.0,Stable,Positive
0.02658775489422576,-0.8772699611635439,-0.07057617256235893,0.014818055193921133,0.01434739376878612,-0.05862160936055063,-0.09397724609537306,-0.427305724796187,-0.08939918695352037,-0.13296145887766786,-0.5297122594584938,-1.0344354379413576,-0.8728389555161321,-0.5664273278573365,-0.5375167333907573,-0.824345757916434,0.6919315832515536,0.10266929611494596,1.4096573878756147,0.2926982837795471,-0.0120095294521131,0.3927225362200414,-0.0024322615649052873,0.42179398395155515,-0.03561826488760992,1.9714173582239936,1.4860490276552079,-1.437179321326081,-1.2874144879986689,-1.445177250369147,-0.19064325147853065,-0.07444246172384951,1.0965142513817174,0.8254588019677687,-1.4568593386312447,-1.5572646622940238,-0.5957821325251028,0.9505710968229352,3.030928271971903,-2.117678862050516,-0.8467255668162051,-0.5525856683798491,0.39171279230649547,0.28170661455711965,-0.21522726837681663,-0.2749383311226066,0.018709533398305087,0.09832993178708399,-0.026764149023670167,0.3098247100447099,0.5594801069975162,-0.03194191078515552,-0.9267482681595746,-0.6938732167510724,-1.0812321878634048,-0.09955870369600116,2.569978236277763,0.09779019173860865,-0.45992957601833456,3.206939663875006,-0.007093463476840282,-0.03743635779288296,-0.41874494894812614,0.6009160802210272,-0.22059034761505333,-0.7129881429377141,0.2148759545361359,-0.2542353670308692,-0.8669093843304475,7.0,Stable,Positive
0.024900356134287316,0.6476047461660113,-0.5960430988157013,0.041943016539306426,0.045909266074329685,-0.13517751365174077,-0.19055886028659766,-0.0557812931256088,0.05849265625732489,-0.2132974397772773,3.007515862225347,1.207727574704698,0.634090063896547,-0.1543489999782059,4.275820106419089,3.1812725960211194,-0.6201887810333263,0.5071572464966809,-0.15201883976431513,0.2576288221011258,0.015012750259883178,0.6446778892500657,0.04575915898825906,-0.7446543741956211,-0.7720595269773546,-1.0982636493912215,-0.6490208124861894,0.6418017150711551,0.5164099372311227,0.6088957750891861,0.34251703500932623,0.056827812162971884,-0.1136854963949243,-1.0945832307176564,0.25422288199647425,-0.29740587166669835,0.0254034446781576,-0.23609218758784958,-1.1057180584810353,-0.7905295012674174,-0.2495958267908805,-0.8171750366308992,-0.6695490352753664,-0.5279866854181854,-0.4652648025598279,-0.07116150677257665,1.1981682223131258,0.5292877169038731,0.01824277373005207,-0.08132565726786248,-0.16739527009894745,0.5730151753219924,0.2555232944794014,-0.4022288273189727,-0.802342075605173,-0.01670194409209841,-1.0901405812792255,-0.11657234675537474,-0.627259680617729,-0.6981369727485175,-0.1056934901932422,-0.04766881041605776,-0.41874494894812614,-0.4767950734231221,-0.22059034761505333,1.391088433979967,-0.3546955639534901,-0.32913005874824686,0.3220295281226054,7.0,Stable,Stable
0.032615657158267496,2.5243483732395847e-05,-0.5739797917150896,0.020034205360465494,0.019799212145343994,-0.05889910410958052,-0.09432732870544784,-0.046935473323928355,-0.004664608584371337,-0.1688923195331894,-0.38326650919769784,-0.396349521299002,-0.5929807090537773,0.4791445488509052,-0.36062427699542454,-0.27087624296955903,-0.21253973581860627,-0.16763755534207891,-0.2647171242331759,0.13050202351684873,-0.021114862833329237,-0.07575694832016046,-0.02005980182623974,-0.23504101384005863,-0.37929085386282396,0.3537441923061343,0.2925021905160303,-0.29615717111736556,-0.41322061761543666,-0.29394097330994184,0.031506867891409635,-0.001774988679359083,-0.5500772270058324,-0.5240789382189132,1.663982447419312,-0.6834916300847497,-0.2833231211593426,-0.36673401706426634,0.2205795644184237,-0.8149930839546635,-0.6013297832441539,-0.43411281692415504,-0.22030323096157206,0.16777348618114785,-0.32961690952127115,-0.1771875194420085,0.23315656774645446,-0.34313901882035885,-0.021302054257330776,-0.10212937655817185,-0.13796386748525769,-0.6052258510228194,-0.5354232947948608,-0.9053444473353041,-0.37583823233215524,-0.07712031438499126,-0.1629104808314552,-0.11042568195132038,-0.3513117888222365,-0.01069890181736248,-0.08558780447335004,-0.02036778316736726,-0.41874494894812614,5.3508282018378335,-0.22059034761505333,-0.3065188042149802,0.012171303845592228,-0.2786959229116289,-0.40171199974889316,9.0,Stable,NM
0.006748532580774735,0.8510672250492948,-0.5888387536399913,-0.001497121266849199,-0.0031326516986527994,-0.08779936606001808,-0.1307874028900029,-0.7490724200823128,-0.42195367985986426,-0.06076076718308217,-0.7324832982811343,-1.0610223511347892,-1.0235318574574,-0.36346337531985445,-0.816820611909704,-0.890011632571148,-0.17432263782972626,-0.19291805224093733,-0.5786623452535742,0.27516355294033645,-0.021922594020372606,-0.12693537940438418,-0.02162353523651941,-0.7484292879760326,-0.7884248883571267,1.3185010804137731,-1.2529269810785222,1.3476882995223092,1.130477826671052,1.30632522094248,0.25365698726135,0.042763139960812435,-0.4016140609217091,1.3054693101391248,-1.203963538727148,1.8633196886027465,0.4391716918109732,-0.31774333101061003,-0.766840251749015,1.7964943679088534,-0.11871807555245305,-0.3334108931868151,-0.5914193301773152,7.416239179615917e-05,-0.5869936020962938,0.1967481252409145,0.9206485308037562,1.1914911428150372,0.0015243350195673093,-0.12806451142069603,-0.17821799951461792,-0.2441519881106996,-0.936427684461882,-0.20702461447198936,-0.6880136319528044,-0.09071055364952696,1.4317530510531777,0.10660181726556868,0.5521462347351527,0.5897216917807349,0.011251507480258991,-0.03895876267410734,-0.41874494894812614,-0.19738847803389822,-0.22059034761505333,-0.1152391154042819,-0.4892372071054882,-0.31593312653766514,1.0685302235372327,5.0,Stable,NM
0.10343984425144265,-0.47472054057726243,0.5281349296440339,0.1306175693705606,0.13024376236031193,0.16131746407644207,0.22819142409964058,1.531490497538424,0.15050479007656162,-0.13906292578143567,0.3714923575310199,1.8458134913470539,1.0861687697203506,0.7313118838217166,1.091755891303098,1.3144855879799648,-0.17432263782972626,-0.2920953862287666,-0.4659640607847133,-0.03826976081055354,-0.026475260710980674,-0.14661939135985486,-0.030437305367186637,-0.5030598922492804,-0.3138294083437355,-0.8107855867732887,1.0485736929269038,-1.3356476893159832,-1.257563965595339,-1.2923160019629454,0.13147442160788286,-0.006463212746745566,1.0695209484573316,-0.5280134505809735,-1.462240100331332,-1.1440851664431269,-0.42328982846909013,0.41711695979423385,-0.5798731859658314,-0.6437480051439409,1.09353709529348,0.8671140015642184,-0.24634646599425583,0.0589609478445456,-0.6497560600693575,-0.2674389302264761,-1.7662466642642305,-1.6307567914254002,-0.046139823025887615,-0.08143940785936477,-0.08035858582409945,1.741754257905959,1.17230229568366,0.851493468287544,-0.11105764942189902,-0.10629541255779107,-1.0413389970451323,-0.048590924228188295,-0.032575071767675115,-0.8648089101018356,-0.1216573040425644,-0.0489208638007423,-0.41874494894812614,-0.4767950734231221,-0.22059034761505333,-0.17501401815762507,-0.20373769909063816,-0.242467402002325,-0.8013629818062364,8.0,Stable,Positive
0.0395506332574933,-0.7635059944761166,0.10292847375265475,0.026490661910596063,0.026512527509482083,-0.03831552301977439,-0.06835943627578168,-0.17630558792350468,0.0377665188059057,-0.17092614183444532,-0.36073639377296,-0.7951532192004742,-0.6145082664739585,-0.27120703325736245,-0.3233837598595649,-0.6461098124250675,0.7683657792293136,-0.0431797244553912,0.6368691515177112,0.2642043461658298,-0.017516787545590603,0.1525775903632993,-0.013094080271357578,0.316096398100031,0.3407850468471486,1.5523815381368373,1.4194766941095962,-1.3694915666526826,-1.240506524222008,-1.3783004541914337,-0.05735317985656642,-0.04865722935322388,1.4834182599645847,0.4162695163134977,-1.1985827770270607,-1.2795538536073554,-0.5453941178935937,0.7709385812928623,2.3298017752849645,-1.4449303381512495,-0.4360966223056394,-0.1537270684790125,1.0362828593654174,0.28938749961617394,-0.3690965201817466,-0.2702835305663877,-1.0913692326391728,-0.8581861278623752,-0.04172955056252574,0.10037195422514324,0.20044375093105887,0.26736931768147004,-0.4413946792867318,-0.2500160184918608,-0.803150691906987,-0.09755110388105542,1.5135674716809222,-0.005219167772381073,-0.27285078283783154,1.0355189218100915,-0.06772912616502214,-0.04411908887520124,-0.41874494894812614,-0.4767950734231221,-0.22059034761505333,-0.5456184152283529,0.12744173020658803,-0.33955311348781464,-0.9502079375382994,7.0,Stable,Positive
0.006219118764422051,-0.13561640910512318,-0.23057267167291678,0.09005513847019588,0.09061417676210426,0.09810579256948393,-0.45197790108627817,-0.6268895340716019,8.064739945037365,-0.022457113842762055,-0.800073644555348,-1.202819221499757,-1.1849885381087584,-0.4126667577531832,-0.891301646181423,-0.9369158287530867,-0.9896207282591665,-0.3018186542667891,-0.8040589141912959,0.13488570622665141,-0.027282991898024044,-0.26472346309267886,-0.03200103877746631,-0.8088279084626178,-1.1239147966424547,0.6266047263163756,0.31627802392517734,-0.24780877492208095,0.017479777061180254,-0.27005640324647284,0.031506867891409635,-0.05803367748799684,0.40818502680987295,0.4870907388305831,-1.0317791643243586,-0.6834916300847497,-0.030316634993722856,0.6402967518164457,1.2196848221973116,-1.3287283203868308,-1.1248407881978633,-1.261448229589752,-1.281565058543434,-10.015799954614982,-0.244077753090241,-0.16167151758794532,0.744045090752339,0.240230665910905,-0.006484276901349238,-0.12038002701698515,-0.1578568200700562,-0.054113112893794474,-0.6944422769041967,-0.5707086538833329,-0.2529945639504821,-0.10467721787936497,0.5490185127011982,-0.07080020841102229,-0.23771235045252548,1.376895179039779,-0.03130748364324919,-0.04364869005379858,-0.41874494894812614,1.3992206384759527,-0.22059034761505333,0.6140146981865053,-0.26190822384866386,-0.298533349674032,-0.40171199974889316,8.0,Negative,NM
0.03490058649594602,-0.38939756556169197,-0.001384440770645145,0.0687787364750807,0.07099740965291126,0.03593880717652068,0.025318551561293125,0.1775272041437126,0.09509322752677155,-0.16279085262942158,-0.1016400663884749,-0.04185734538658204,-0.09784688838961138,1.7830341833341246,0.002470765079206162,-0.08325945824180472,-0.19980070315564627,-0.18513943781051934,-0.2566672467711144,0.18748989874428335,-0.022289744559937773,-0.08363055310234874,-0.022334323150282897,-0.1595427382318272,-0.2810986855841915,0.7337999361061132,0.7062016918351873,-0.6781095010601134,-0.6008524727220816,-0.685647922350833,0.13147442160788286,-0.008807324780438807,0.6961135913366576,-0.6696558956151442,0.15198840969481797,-0.5954369834280012,-0.26865994229832146,0.25925808251023036,1.0210323148026788,-0.5214300917077108,-0.6504089399585642,-0.6078729990591729,-0.142173525863521,0.16713341242622665,-0.17018002031550492,-0.21546032401536439,-0.5552516467687999,-0.8581861278623752,-0.03567695906469019,-0.09388877815156084,-0.12203077634302838,0.18343548112733687,0.20436066545291953,-0.23142514107786238,0.9415462446840959,-0.10832897271517145,-0.45141396409771184,-0.11404542716343972,-0.2749857761979513,-0.39692262813408735,-0.10445260550327387,-0.0478995359249251,1.5411290738705488,3.195405894549535,-0.22059034761505333,0.004310690102404543,-0.1141622284509789,-0.30929263198584384,-0.9165243695744685,7.0,Stable,Stable
