CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,ratingdate,Rating_Ordinal,Prior_Rating_Ordinal,outlook,prioroutlook
0.0562616579720395,-1.0632302913256848,1.4642495309128414,0.1216461832758461,0.1240585155026027,0.2065817546093781,0.2405987636625857,1.8654201950518603,1.211368092441091,-0.1997386244355711,0.2926369535444373,0.4189824832995639,0.6771451787369094,1.992148558675773,0.5052177464133102,0.2919741112137038,1.9021396862327535,-0.0237331883793462,1.5143057948824137,0.1217346580972434,-0.0167090563585472,0.262808057313935,-0.0115303468610779,1.3579726014936253,1.7973022096468665,2.4391782736701213,2.0281380293837583,-1.9883510379523248,-1.9483903412152592,-1.9897454478162395,10.33927240665664,0.8491376795512867,-0.4331062476668261,0.0110147430212872,0.248842120296387,-1.9975378955777665,-0.6877602544715082,2.5073862314169006,2.867332089411617,-2.5763710374363797,0.3998850137298149,-0.1300324981878736,2.904884972960475,0.2196194603297642,-0.4447657739476579,-0.3082977351088425,-1.9617719014640136,-2.298215800081891,-0.0481881085632648,0.5549951515959984,1.1540345735248865,-0.6464009406531488,-0.0099692669553159,-0.0060107524331316,1.2842345329180864,-0.1137546842840118,0.2404202594561974,-0.1055942423673475,-0.1532911546711192,0.0160757065928091,-0.1013839312024062,-0.0468737341472739,1.702214609992632,-0.4767950734231221,-0.2205903476150533,0.2792752427677833,0.8281645851905357,1.122952768881046,-1.1559508121281843,2005-02-04,11.0,10.0,Positive,Stable
0.0265308472201552,-0.2231271527108366,-0.8851174489910616,-0.0395201106387646,-0.0397160643384788,-0.1496072406012955,-0.2087631560104873,-0.2376734627976628,-0.1703460317843197,-0.2160092028456185,0.5179381077918158,0.6582647020404473,0.8708931955185394,-0.2589061876490302,0.849692529920011,0.3201166289228671,2.169659372154914,0.2018466301027752,1.2728094710205693,0.2751635529403364,-0.0039322175816794,0.3021760812248762,0.0132050725378914,0.0518524334712208,0.7826498041009956,0.1442262822625559,-0.125952477484956,0.196996470074537,-0.0081063849988165,0.1741965999340504,-0.0129231559825783,-0.0064632127467455,-0.3341308036107439,0.5421739118994273,-0.0040536796077096,0.4476719077365585,-0.3657035260330797,-0.497375846540683,-0.7960538557776375,1.2582955487894405,2.546280134040023,1.129728822291007,-0.3374977886086489,0.1140072907677679,-0.6322939245849164,-0.1283121136017094,-0.2714246895433088,0.00898502511653,-0.0317649182185281,-0.0605851327506099,-0.0638234887193173,-0.1174594046327629,0.3384897199277507,1.068774348063651,0.0253674723555448,-0.1031152706095472,0.1327697059986387,-0.0934504573177903,0.0301403581858458,-0.1793789348014433,-0.0859902535619884,-0.0471332204536454,-0.4187449489481261,-0.4767950734231221,-0.2205903476150533,0.422735009375807,-0.2485254344104677,-0.3445965270714764,-0.7567550134217037,2005-02-04,5.0,4.0,Stable,Positive
0.0265877548942257,-0.8772699611635439,-0.0705761725623589,0.0148180551939211,0.0143473937687861,-0.0586216093605506,-0.093977246095373,-0.427305724796187,-0.0893991869535203,-0.1329614588776678,-0.5297122594584938,-1.0344354379413576,-0.8728389555161321,-0.5664273278573365,-0.5375167333907573,-0.824345757916434,0.6919315832515536,0.1026692961149459,1.409657387875615,0.2926982837795471,-0.0120095294521131,0.3927225362200414,-0.0024322615649052,0.4217939839515551,-0.0356182648876099,1.9714173582239936,1.486049027655208,-1.437179321326081,-1.2874144879986689,-1.445177250369147,-0.1906432514785306,-0.0744424617238495,1.0965142513817174,0.8254588019677687,-1.4568593386312447,-1.5572646622940238,-0.5957821325251028,0.9505710968229352,3.030928271971903,-2.117678862050516,-0.8467255668162051,-0.5525856683798491,0.3917127923064954,0.2817066145571196,-0.2152272683768166,-0.2749383311226066,0.018709533398305,0.0983299317870839,-0.0267641490236701,0.3098247100447099,0.5594801069975162,-0.0319419107851555,-0.9267482681595746,-0.6938732167510724,-1.0812321878634048,-0.0995587036960011,2.569978236277763,0.0977901917386086,-0.4599295760183345,3.206939663875006,-0.0070934634768402,-0.0374363577928829,-0.4187449489481261,0.6009160802210272,-0.2205903476150533,-0.7129881429377141,0.2148759545361359,-0.2542353670308692,-0.8669093843304475,2005-02-15,8.0,7.0,Stable,Positive
0.0249003561342873,0.6476047461660113,-0.5960430988157013,0.0419430165393064,0.0459092660743296,-0.1351775136517407,-0.1905588602865976,-0.0557812931256088,0.0584926562573248,-0.2132974397772773,3.007515862225347,1.207727574704698,0.634090063896547,-0.1543489999782059,4.275820106419089,3.181272596021119,-0.6201887810333263,0.5071572464966809,-0.1520188397643151,0.2576288221011258,0.0150127502598831,0.6446778892500657,0.045759158988259,-0.7446543741956211,-0.7720595269773546,-1.0982636493912217,-0.6490208124861894,0.6418017150711551,0.5164099372311227,0.6088957750891861,0.3425170350093262,0.0568278121629718,-0.1136854963949243,-1.0945832307176564,0.2542228819964742,-0.2974058716666983,0.0254034446781576,-0.2360921875878495,-1.105718058481035,-0.7905295012674174,-0.2495958267908805,-0.8171750366308992,-0.6695490352753664,-0.5279866854181854,-0.4652648025598279,-0.0711615067725766,1.1981682223131258,0.5292877169038731,0.018242773730052,-0.0813256572678624,-0.1673952700989474,0.5730151753219924,0.2555232944794014,-0.4022288273189727,-0.802342075605173,-0.0167019440920984,-1.0901405812792255,-0.1165723467553747,-0.627259680617729,-0.6981369727485175,-0.1056934901932422,-0.0476688104160577,-0.4187449489481261,-0.4767950734231221,-0.2205903476150533,1.391088433979967,-0.3546955639534901,-0.3291300587482468,0.3220295281226054,2005-02-16,8.0,7.0,Stable,Stable
0.0326156571582674,2.5243483732395847e-05,-0.5739797917150896,0.0200342053604654,0.0197992121453439,-0.0588991041095805,-0.0943273287054478,-0.0469354733239283,-0.0046646085843713,-0.1688923195331894,-0.3832665091976978,-0.396349521299002,-0.5929807090537773,0.4791445488509052,-0.3606242769954245,-0.270876242969559,-0.2125397358186062,-0.1676375553420789,-0.2647171242331759,0.1305020235168487,-0.0211148628333292,-0.0757569483201604,-0.0200598018262397,-0.2350410138400586,-0.3792908538628239,0.3537441923061343,0.2925021905160303,-0.2961571711173655,-0.4132206176154366,-0.2939409733099418,0.0315068678914096,-0.001774988679359,-0.5500772270058324,-0.5240789382189132,1.663982447419312,-0.6834916300847497,-0.2833231211593426,-0.3667340170642663,0.2205795644184237,-0.8149930839546635,-0.6013297832441539,-0.434112816924155,-0.220303230961572,0.1677734861811478,-0.3296169095212711,-0.1771875194420085,0.2331565677464544,-0.3431390188203588,-0.0213020542573307,-0.1021293765581718,-0.1379638674852576,-0.6052258510228194,-0.5354232947948608,-0.905344447335304,-0.3758382323321552,-0.0771203143849912,-0.1629104808314552,-0.1104256819513203,-0.3513117888222365,-0.0106989018173624,-0.08558780447335,-0.0203677831673672,-0.4187449489481261,5.3508282018378335,-0.2205903476150533,-0.3065188042149802,0.0121713038455922,-0.2786959229116289,-0.4017119997488931,2005-03-01,8.0,9.0,Stable,NM
0.0067485325807747,0.8510672250492948,-0.5888387536399913,-0.0014971212668491,-0.0031326516986527,-0.087799366060018,-0.1307874028900029,-0.7490724200823128,-0.4219536798598642,-0.0607607671830821,-0.7324832982811343,-1.0610223511347892,-1.0235318574574,-0.3634633753198544,-0.816820611909704,-0.890011632571148,-0.1743226378297262,-0.1929180522409373,-0.5786623452535742,0.2751635529403364,-0.0219225940203726,-0.1269353794043841,-0.0216235352365194,-0.7484292879760326,-0.7884248883571267,1.3185010804137731,-1.2529269810785222,1.3476882995223092,1.130477826671052,1.30632522094248,0.25365698726135,0.0427631399608124,-0.4016140609217091,1.3054693101391248,-1.203963538727148,1.8633196886027463,0.4391716918109732,-0.31774333101061,-0.766840251749015,1.7964943679088534,-0.118718075552453,-0.3334108931868151,-0.5914193301773152,7.416239179615917e-05,-0.5869936020962938,0.1967481252409145,0.9206485308037562,1.1914911428150372,0.0015243350195673,-0.128064511420696,-0.1782179995146179,-0.2441519881106996,-0.936427684461882,-0.2070246144719893,-0.6880136319528044,-0.0907105536495269,1.4317530510531775,0.1066018172655686,0.5521462347351527,0.5897216917807349,0.0112515074802589,-0.0389587626741073,-0.4187449489481261,-0.1973884780338982,-0.2205903476150533,-0.1152391154042819,-0.4892372071054882,-0.3159331265376651,1.0685302235372327,2005-03-01,4.0,5.0,Stable,NM
0.1034398442514426,-0.4747205405772624,0.5281349296440339,0.1306175693705606,0.1302437623603119,0.161317464076442,0.2281914240996405,1.531490497538424,0.1505047900765616,-0.1390629257814356,0.3714923575310199,1.845813491347054,1.0861687697203506,0.7313118838217166,1.091755891303098,1.3144855879799648,-0.1743226378297262,-0.2920953862287666,-0.4659640607847133,-0.0382697608105535,-0.0264752607109806,-0.1466193913598548,-0.0304373053671866,-0.5030598922492804,-0.3138294083437355,-0.8107855867732887,1.0485736929269038,-1.3356476893159832,-1.257563965595339,-1.2923160019629454,0.1314744216078828,-0.0064632127467455,1.0695209484573316,-0.5280134505809735,-1.462240100331332,-1.1440851664431269,-0.4232898284690901,0.4171169597942338,-0.5798731859658314,-0.6437480051439409,1.09353709529348,0.8671140015642184,-0.2463464659942558,0.0589609478445456,-0.6497560600693575,-0.2674389302264761,-1.7662466642642305,-1.6307567914254002,-0.0461398230258876,-0.0814394078593647,-0.0803585858240994,1.741754257905959,1.17230229568366,0.851493468287544,-0.111057649421899,-0.106295412557791,-1.0413389970451323,-0.0485909242281882,-0.0325750717676751,-0.8648089101018356,-0.1216573040425644,-0.0489208638007423,-0.4187449489481261,-0.4767950734231221,-0.2205903476150533,-0.175014018157625,-0.2037376990906381,-0.242467402002325,-0.8013629818062364,2005-03-16,9.0,8.0,Stable,Positive
0.0395506332574933,-0.7635059944761166,0.1029284737526547,0.026490661910596,0.026512527509482,-0.0383155230197743,-0.0683594362757816,-0.1763055879235046,0.0377665188059057,-0.1709261418344453,-0.36073639377296,-0.7951532192004742,-0.6145082664739585,-0.2712070332573624,-0.3233837598595649,-0.6461098124250675,0.7683657792293136,-0.0431797244553912,0.6368691515177112,0.2642043461658298,-0.0175167875455906,0.1525775903632993,-0.0130940802713575,0.316096398100031,0.3407850468471486,1.552381538136837,1.4194766941095962,-1.3694915666526826,-1.240506524222008,-1.3783004541914337,-0.0573531798565664,-0.0486572293532238,1.4834182599645849,0.4162695163134977,-1.1985827770270607,-1.2795538536073554,-0.5453941178935937,0.7709385812928623,2.3298017752849645,-1.4449303381512495,-0.4360966223056394,-0.1537270684790125,1.0362828593654174,0.2893874996161739,-0.3690965201817466,-0.2702835305663877,-1.0913692326391728,-0.8581861278623752,-0.0417295505625257,0.1003719542251432,0.2004437509310588,0.26736931768147,-0.4413946792867318,-0.2500160184918608,-0.803150691906987,-0.0975511038810554,1.5135674716809222,-0.005219167772381,-0.2728507828378315,1.0355189218100915,-0.0677291261650221,-0.0441190888752012,-0.4187449489481261,-0.4767950734231221,-0.2205903476150533,-0.5456184152283529,0.127441730206588,-0.3395531134878146,-0.9502079375382994,2005-03-16,8.0,7.0,Stable,Positive
0.006219118764422,-0.1356164091051231,-0.2305726716729167,0.0900551384701958,0.0906141767621042,0.0981057925694839,-0.4519779010862781,-0.6268895340716019,8.064739945037365,-0.022457113842762,-0.800073644555348,-1.202819221499757,-1.1849885381087584,-0.4126667577531832,-0.891301646181423,-0.9369158287530868,-0.9896207282591664,-0.3018186542667891,-0.8040589141912959,0.1348857062266514,-0.027282991898024,-0.2647234630926788,-0.0320010387774663,-0.8088279084626178,-1.1239147966424547,0.6266047263163756,0.3162780239251773,-0.2478087749220809,0.0174797770611802,-0.2700564032464728,0.0315068678914096,-0.0580336774879968,0.4081850268098729,0.4870907388305831,-1.0317791643243586,-0.6834916300847497,-0.0303166349937228,0.6402967518164457,1.2196848221973116,-1.3287283203868308,-1.1248407881978633,-1.261448229589752,-1.281565058543434,-10.015799954614982,-0.244077753090241,-0.1616715175879453,0.744045090752339,0.240230665910905,-0.0064842769013492,-0.1203800270169851,-0.1578568200700562,-0.0541131128937944,-0.6944422769041967,-0.5707086538833329,-0.2529945639504821,-0.1046772178793649,0.5490185127011982,-0.0708002084110222,-0.2377123504525254,1.376895179039779,-0.0313074836432491,-0.0436486900537985,-0.4187449489481261,1.399220638475953,-0.2205903476150533,0.6140146981865053,-0.2619082238486638,-0.298533349674032,-0.4017119997488931,2005-03-28,6.0,8.0,Negative,NM
0.034900586495946,-0.3893975655616919,-0.0013844407706451,0.0687787364750807,0.0709974096529112,0.0359388071765206,0.0253185515612931,0.1775272041437126,0.0950932275267715,-0.1627908526294215,-0.1016400663884749,-0.041857345386582,-0.0978468883896113,1.7830341833341246,0.0024707650792061,-0.0832594582418047,-0.1998007031556462,-0.1851394378105193,-0.2566672467711144,0.1874898987442833,-0.0222897445599377,-0.0836305531023487,-0.0223343231502828,-0.1595427382318272,-0.2810986855841915,0.7337999361061132,0.7062016918351873,-0.6781095010601134,-0.6008524727220816,-0.685647922350833,0.1314744216078828,-0.0088073247804388,0.6961135913366576,-0.6696558956151442,0.1519884096948179,-0.5954369834280012,-0.2686599422983214,0.2592580825102303,1.0210323148026788,-0.5214300917077108,-0.6504089399585642,-0.6078729990591729,-0.142173525863521,0.1671334124262266,-0.1701800203155049,-0.2154603240153643,-0.5552516467687999,-0.8581861278623752,-0.0356769590646901,-0.0938887781515608,-0.1220307763430283,0.1834354811273368,0.2043606654529195,-0.2314251410778623,0.941546244684096,-0.1083289727151714,-0.4514139640977118,-0.1140454271634397,-0.2749857761979513,-0.3969226281340873,-0.1044526055032738,-0.0478995359249251,1.5411290738705488,3.195405894549535,-0.2205903476150533,0.0043106901024045,-0.1141622284509789,-0.3092926319858438,-0.9165243695744684,2005-04-08,8.0,7.0,Stable,Stable
